tweet_id,text,airline_sentiment
569807000927920128,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!",positive
568228505160433665,@united can you DM me? Been on hold with customer service very long time (53 min +) and getting the run-around. Thanks.,negative
570053168349851648,@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?,negative
569960010249334784,@JetBlue We had some major plane-wide DirectTV issues yesterday. System kept being reset by crew member.,negative
569627079458865153,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly,negative
570067529206358016,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,negative
567766269810581505,@JetBlue Learning about your awesome twitter management today in my Social Media Marketing class! keep up the good work! @SXU @PhD_Mama_,positive
569894969332400128,@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly,neutral
568764097015058432,"@SouthwestAir it is working on a different device, though. Any help is appreciated.",neutral
568848928466198530,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,positive
569970659297792000,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,positive
569247394002563072,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,negative
569733015896592385,@AmericanAir so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,negative
569663687948181504,@AmericanAir Trying to rebook a flight with you because of Cancelled Flightlation is a nightmare.  I was hung up on once. Can you help me rebook?,negative
569698145703043072,"@AmericanAir its not that, it's the rude agent who wouldn't listen to anything I would say and it clearly fit into the sizer",negative
568964732981530624,@SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH,positive
569850867899170816,@united hahahahaha ya tried that already,negative
568898634923843586,@USAirways nothing important to do.  Why was I told to wait in the @AmericanAir line?  #patiencerunningout,negative
569968010431066112,@AmericanAir work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW &amp; got here and that was only standby.,negative
569613265631780865,@AmericanAir thnkx bt dont help now we will need to go WAY out of OUR way to get where we NEED to be for the $ u charge this sux #neveragain,negative
568662554047696896,@JetBlue @cflanagian she's on to something,neutral
568571203553599488,@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.,negative
567759608643452929,"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",negative
569713719124602880,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,negative
569649712996823041,@AmericanAir arrived in lax from ord flight AA1657 NO LUGGAGE,negative
569578296360378369,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,negative
570269633778855936,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,negative
570025482344898560,"@VirginAmerica Hey, first time flyer next week - excited! But I'm having a hard time getting my flights added to my Elevate account. Help?",negative
569607719713288192,@USAirways #695 might have been Cancelled Flighted? mechanical issue. 6 hours Late Flightr 100 people still waiting and Zero information. Please send help.,negative
569953847797530624,@JetBlue when can we start Flight Booking Problems flights for November?,neutral
570116487278501888,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",negative
569902743135117314,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,negative
570302717085790209,@USAirways thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer,negative
567972174398689280,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,negative
570278619416694784,@JetBlue Thanks for the quick reply! Just wanted to make sure it wasn't just my account :),positive
568911099740839936,@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.,negative
569031663520489472,@USAirways I did at 7 pm! Still no bag..,negative
569154879484235776,"@united diverged to Burlington, Vermont. This sucks.",negative
569523377842606080,@USAirways your customer service is atrocious.,negative
568380749495164929,"@JetBlue Gains Altitude, But SkyWest Hits Turbulence JBLU SKYW - Investor's Business Daily http://t.co/P2HUM7lXUR",neutral
568815660815519744,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo,negative
568627869225766912,"@united nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course",negative
569887452384481280,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,neutral
569198104806699008,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,positive
569880374651650048,@AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!,neutral
569130620963696640,@JetBlue got it. Thanks,positive
569355826248474624,@SouthwestAir Your hold music needs 2 be fixed:certain tracks have loud phone button mashing tones in them.Estimated wait time would help 2.,negative
569908759125991424,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,positive
567762071258152960,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,positive
568773648724525056,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,positive
568236000390082560,@united was in the air. Just DMd you,neutral
568976326666768384,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,negative
569813373413687296,@united I would encourage you to re-interview the sole flight attendant on UAL 6166 from BUF to ORD. Blatantly not stable. Uncomfortable.,negative
569927506112815106,"@JetBlue @courteroy LOLZ. ""On Fleek""",neutral
568812829324775428,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail,negative
569313126342123520,@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.,negative
569263177784905729,@SouthwestAir i hope i can be apart of the team with this job opening!,positive
567748973428219904,@united 1591 had wi-fi broken on plane. Had same outage on 1618 on Friday. How can Southwest get it right on every plane but United can't?,negative
568244413031448577,@USAirways how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her,negative
569874098035142656,@AmericanAir @hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,negative
570022345424834560,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,negative
569674725623926784,"@americanair Plz bring more agents up to DFW AA Cstmr srvc ctr gates A, there are only 2 agents and 100+ ppl... http://t.co/uCvEU2hurZ",negative
